gene_id	ref_id
lnc_RNA:Solyc12r055810.1	lnc_RNA:Solyc12r055810.1
Solyc12g021320.1	Solyc12g021320.1
lnc_RNA:Solyc12r055820.1	lnc_RNA:Solyc12r055820.1
Solyc12g021363.1	Solyc12g021363.1
Solyc12g021367.1	Solyc12g021367.1
lnc_RNA:Solyc12r055830.1	lnc_RNA:Solyc12r055830.1
lnc_RNA:Solyc12r055840.1	lnc_RNA:Solyc12r055840.1
lnc_RNA:Solyc12r055850.1	lnc_RNA:Solyc12r055850.1
Solyc12g082700.1	Solyc12g082700.1
Solyc12g082710.1	Solyc12g082710.1
Solyc12g082720.1	Solyc12g082720.1
Solyc12g082730.3	Solyc12g082730.3
lnc_RNA:Solyc12r055860.1	lnc_RNA:Solyc12r055860.1
Solyc12g082750.1	Solyc12g082750.1
Solyc12g082760.1	Solyc12g082760.1
Solyc12g082763.1	Solyc12g082763.1
Solyc12g082765.1	Solyc12g082765.1
Solyc12g082767.1	Solyc12g082767.1
Solyc12g082770.3	Solyc12g082770.3
Solyc12g082780.1	Solyc12g082780.1
Solyc12g082790.1	Solyc12g082790.1
Solyc12g082791.1	Solyc12g082791.1
Solyc12g082792.1	Solyc12g082792.1
Solyc12g082793.1	Solyc12g082793.1
Solyc12g082794.1	Solyc12g082794.1
Solyc12g082795.1	Solyc12g082795.1
lnc_RNA:Solyc12r055870.1	lnc_RNA:Solyc12r055870.1
Solyc12g082796.1	Solyc12g082796.1
Solyc12g082797.1	Solyc12g082797.1
Solyc12g082798.1	Solyc12g082798.1
Solyc12g082799.1	Solyc12g082799.1
Solyc12g077690.1	Solyc12g077690.1
Solyc12g077680.1	Solyc12g077680.1
Solyc12g077670.1	Solyc12g077670.1
Solyc12g077660.3	Solyc12g077660.3
lnc_RNA:Solyc12r055880.1	lnc_RNA:Solyc12r055880.1
Solyc12g077630.1	Solyc12g077630.1
Solyc12g077620.1	Solyc12g077620.1
lnc_RNA:Solyc12r055900.1	lnc_RNA:Solyc12r055900.1
lnc_RNA:Solyc12r055910.1	lnc_RNA:Solyc12r055910.1
Solyc12g077623.1	Solyc12g077623.1
Solyc12g077627.1	Solyc12g077627.1
Solyc12g077600.1	Solyc12g077600.1
Solyc12g077580.1	Solyc12g077580.1
lnc_RNA:Solyc12r055920.1	lnc_RNA:Solyc12r055920.1
Solyc12g077523.1	Solyc12g077523.1
Solyc12g077525.1	Solyc12g077525.1
lnc_RNA:Solyc12r055930.1	lnc_RNA:Solyc12r055930.1
Solyc12g077527.1	Solyc12g077527.1
Solyc12g077390.3	Solyc12g077390.3
lnc_RNA:Solyc12r055960.1	lnc_RNA:Solyc12r055960.1
lnc_RNA:Solyc12r055970.1	lnc_RNA:Solyc12r055970.1
Solyc12g077395.1	Solyc12g077395.1
Solyc12g077350.1	Solyc12g077350.1
Solyc12g077353.1	Solyc12g077353.1
Solyc12g077355.1	Solyc12g077355.1
Solyc12g077357.1	Solyc12g077357.1
lnc_RNA:Solyc12r055980.1	lnc_RNA:Solyc12r055980.1
lnc_RNA:Solyc12r055990.1	lnc_RNA:Solyc12r055990.1
lnc_RNA:Solyc12r056000.1	lnc_RNA:Solyc12r056000.1
lnc_RNA:Solyc12r056010.1	lnc_RNA:Solyc12r056010.1
Solyc12g026360.1	Solyc12g026360.1
Solyc12g026370.2	Solyc12g026370.2
Solyc12g026380.2	Solyc12g026380.2
lnc_RNA:Solyc12r056020.1	lnc_RNA:Solyc12r056020.1
lnc_RNA:Solyc12r056030.1	lnc_RNA:Solyc12r056030.1
Solyc12g026410.1	Solyc12g026410.1
Solyc12g026475.1	Solyc12g026475.1
lnc_RNA:Solyc12r056040.1	lnc_RNA:Solyc12r056040.1
Solyc12g027480.1	Solyc12g027480.1
Solyc12g027490.1	Solyc12g027490.1
lnc_RNA:Solyc12r056050.1	lnc_RNA:Solyc12r056050.1
Solyc12g027550.2	Solyc12g027550.2
Solyc12g027560.1	Solyc12g027560.1
Solyc12g027565.1	Solyc12g027565.1
Solyc12g027650.1	Solyc12g027650.1
Solyc12g027655.1	Solyc12g027655.1
Solyc12g027690.1	Solyc12g027690.1
Solyc12g027700.1	Solyc12g027700.1
Solyc12g027705.1	Solyc12g027705.1
Solyc12g027730.2	Solyc12g027730.2
Solyc12g027805.1	Solyc12g027805.1
Solyc12g027810.1	Solyc12g027810.1
lnc_RNA:Solyc12r056080.1	lnc_RNA:Solyc12r056080.1
Solyc12g027820.1	Solyc12g027820.1
Solyc12g027840.1	Solyc12g027840.1
Solyc12g027880.3	Solyc12g027880.3
Solyc12g027890.1	Solyc12g027890.1
lnc_RNA:Solyc12r056100.1	lnc_RNA:Solyc12r056100.1
Solyc12g070110.1	Solyc12g070110.1
Solyc12g070130.2	Solyc12g070130.2
Solyc12g070140.1	Solyc12g070140.1
lnc_RNA:Solyc12r056110.1	lnc_RNA:Solyc12r056110.1
Solyc12g070150.1	Solyc12g070150.1
lnc_RNA:Solyc12r056120.1	lnc_RNA:Solyc12r056120.1
lnc_RNA:Solyc12r056130.1	lnc_RNA:Solyc12r056130.1
lnc_RNA:Solyc12r056140.1	lnc_RNA:Solyc12r056140.1
lnc_RNA:Solyc12r056140.1	lnc_RNA:Solyc12r056140.1
Solyc12g070153.1	Solyc12g070153.1
Solyc12g070155.1	Solyc12g070155.1
Solyc12g070156.2	Solyc12g070156.2
Solyc12g070210.1	Solyc12g070210.1
Solyc12g062160.1	Solyc12g062160.1
Solyc12g062170.1	Solyc12g062170.1
Solyc12g062175.1	Solyc12g062175.1
Solyc12g062203.1	Solyc12g062203.1
Solyc12g062207.1	Solyc12g062207.1
Solyc12g062210.1	Solyc12g062210.1
Solyc12g062220.1	Solyc12g062220.1
Solyc12g150126.1	Solyc12g150126.1
lnc_RNA:Solyc12r056150.1	lnc_RNA:Solyc12r056150.1
Solyc12g062227.1	Solyc12g062227.1
lnc_RNA:Solyc12r056160.1	lnc_RNA:Solyc12r056160.1
Solyc12g062270.1	Solyc12g062270.1
Solyc12g062285.1	Solyc12g062285.1
lnc_RNA:Solyc12r056180.1	lnc_RNA:Solyc12r056180.1
Solyc12g062340.2	Solyc12g062340.2
Solyc12g062345.1	Solyc12g062345.1
lnc_RNA:Solyc12r056200.1	lnc_RNA:Solyc12r056200.1
Solyc12g062410.1	Solyc12g062410.1
Solyc12g062420.2	Solyc12g062420.2
Solyc12g062425.1	Solyc12g062425.1
Solyc12g062430.1	Solyc12g062430.1
Solyc12g062440.1	Solyc12g062440.1
Solyc12g062443.1	Solyc12g062443.1
lnc_RNA:Solyc12r056210.1	lnc_RNA:Solyc12r056210.1
lnc_RNA:Solyc12r056220.1	lnc_RNA:Solyc12r056220.1
lnc_RNA:Solyc12r056230.1	lnc_RNA:Solyc12r056230.1
Solyc12g062447.1	Solyc12g062447.1
Solyc12g062460.1	Solyc12g062460.1
Solyc12g062470.3	Solyc12g062470.3
Solyc12g062490.1	Solyc12g062490.1
Solyc12g062510.1	Solyc12g062510.1
Solyc12g062520.1	Solyc12g062520.1
Solyc12g062525.1	Solyc12g062525.1
Solyc12g062530.3	Solyc12g062530.3
Solyc12g062540.3	Solyc12g062540.3
Solyc12g062550.1	Solyc12g062550.1
Solyc12g062560.1	Solyc12g062560.1
Solyc12g062563.1	Solyc12g062563.1
Solyc12g062567.1	Solyc12g062567.1
Solyc12g062580.1	Solyc12g062580.1
Solyc12g062590.1	Solyc12g062590.1
Solyc12g062600.1	Solyc12g062600.1
Solyc12g062610.1	Solyc12g062610.1
Solyc12g062620.1	Solyc12g062620.1
Solyc12g062630.1	Solyc12g062630.1
Solyc12g062640.2	Solyc12g062640.2
Solyc12g062650.1	Solyc12g062650.1
Solyc12g062680.3	Solyc12g062680.3
lnc_RNA:Solyc12r056250.1	lnc_RNA:Solyc12r056250.1
lnc_RNA:Solyc12r056260.1	lnc_RNA:Solyc12r056260.1
lnc_RNA:Solyc12r056270.1	lnc_RNA:Solyc12r056270.1
Solyc12g062700.1	Solyc12g062700.1
Solyc12g062705.1	Solyc12g062705.1
lnc_RNA:Solyc12r056280.1	lnc_RNA:Solyc12r056280.1
lnc_RNA:Solyc12r056290.1	lnc_RNA:Solyc12r056290.1
Solyc12g062710.1	Solyc12g062710.1
Solyc12g062720.3	Solyc12g062720.3
Solyc12g062730.3	Solyc12g062730.3
Solyc12g062733.2	Solyc12g062733.2
lnc_RNA:Solyc12r056300.1	lnc_RNA:Solyc12r056300.1
Solyc12g062790.1	Solyc12g062790.1
lnc_RNA:Solyc12r056310.1	lnc_RNA:Solyc12r056310.1
lnc_RNA:Solyc12r056310.1	lnc_RNA:Solyc12r056310.1
lnc_RNA:Solyc12r056330.1	lnc_RNA:Solyc12r056330.1
Solyc12g062810.1	Solyc12g062810.1
Solyc12g062820.3	Solyc12g062820.3
Solyc12g062822.1	Solyc12g062822.1
Solyc12g062824.1	Solyc12g062824.1
Solyc12g062826.1	Solyc12g062826.1
Solyc12g062828.1	Solyc12g062828.1
lnc_RNA:Solyc12r056340.1	lnc_RNA:Solyc12r056340.1
Solyc12g062850.1	Solyc12g062850.1
Solyc12g062855.1	Solyc12g062855.1
Solyc12g150127.1	Solyc12g150127.1
Solyc12g062900.1	Solyc12g062900.1
Solyc12g062910.2	Solyc12g062910.2
Solyc12g062930.3	Solyc12g062930.3
Solyc12g062935.1	Solyc12g062935.1
lnc_RNA:Solyc12r056380.1	lnc_RNA:Solyc12r056380.1
lnc_RNA:Solyc12r056380.1	lnc_RNA:Solyc12r056380.1
lnc_RNA:Solyc12r056390.1	lnc_RNA:Solyc12r056390.1
Solyc12g063010.3	Solyc12g063010.3
Solyc12g063030.1	Solyc12g063030.1
lnc_RNA:Solyc12r056400.1	lnc_RNA:Solyc12r056400.1
lnc_RNA:Solyc12r056400.1	lnc_RNA:Solyc12r056400.1
Solyc12g032920.3	Solyc12g032920.3
Solyc12g032930.3	Solyc12g032930.3
Solyc12g032940.1	Solyc12g032940.1
lnc_RNA:Solyc12r056410.1	lnc_RNA:Solyc12r056410.1
Solyc12g032970.1	Solyc12g032970.1
Solyc12g032980.1	Solyc12g032980.1
Solyc12g032990.2	Solyc12g032990.2
Solyc12g033000.1	Solyc12g033000.1
Solyc12g033020.1	Solyc12g033020.1
Solyc12g033040.1	Solyc12g033040.1
Solyc12g033060.1	Solyc12g033060.1
Solyc12g033070.1	Solyc12g033070.1
Solyc12g033080.1	Solyc12g033080.1
Solyc12g033100.1	Solyc12g033100.1
Solyc12g033105.1	Solyc12g033105.1
Solyc12g033130.2	Solyc12g033130.2
lnc_RNA:Solyc12r056420.1	lnc_RNA:Solyc12r056420.1
Solyc12g035180.1	Solyc12g035180.1
lnc_RNA:Solyc12r056430.1	lnc_RNA:Solyc12r056430.1
Solyc12g035192.1	Solyc12g035192.1
Solyc12g035194.1	Solyc12g035194.1
Solyc12g035196.1	Solyc12g035196.1
Solyc12g035198.1	Solyc12g035198.1
lnc_RNA:Solyc12r056440.1	lnc_RNA:Solyc12r056440.1
Solyc12g035220.1	Solyc12g035220.1
Solyc12g150108.1	Solyc12g150108.1
lnc_RNA:Solyc12r056450.1	lnc_RNA:Solyc12r056450.1
lnc_RNA:Solyc12r056450.1	lnc_RNA:Solyc12r056450.1
lnc_RNA:Solyc12r056460.1	lnc_RNA:Solyc12r056460.1
Solyc12g035245.1	Solyc12g035245.1
lnc_RNA:Solyc12r056470.1	lnc_RNA:Solyc12r056470.1
Solyc12g035280.1	Solyc12g035280.1
Solyc12g035290.1	Solyc12g035290.1
Solyc12g035300.1	Solyc12g035300.1
Solyc12g035310.3	Solyc12g035310.3
Solyc12g035380.1	Solyc12g035380.1
lnc_RNA:Solyc12r056480.1	lnc_RNA:Solyc12r056480.1
lnc_RNA:Solyc12r056490.1	lnc_RNA:Solyc12r056490.1
lnc_RNA:Solyc12r056500.1	lnc_RNA:Solyc12r056500.1
Solyc12g035440.3	Solyc12g035440.3
Solyc12g035450.2	Solyc12g035450.2
Solyc12g035460.3	Solyc12g035460.3
lnc_RNA:Solyc12r056510.1	lnc_RNA:Solyc12r056510.1
lnc_RNA:Solyc12r056510.1	lnc_RNA:Solyc12r056510.1
lnc_RNA:Solyc12r056520.1	lnc_RNA:Solyc12r056520.1
lnc_RNA:Solyc12r056530.1	lnc_RNA:Solyc12r056530.1
Solyc12g035510.1	Solyc12g035510.1
Solyc12g035525.1	Solyc12g035525.1
Solyc12g035527.1	Solyc12g035527.1
Solyc12g035580.1	Solyc12g035580.1
Solyc12g035590.2	Solyc12g035590.2
Solyc12g035600.2	Solyc12g035600.2
Solyc12g035610.1	Solyc12g035610.1
lnc_RNA:Solyc12r056540.1	lnc_RNA:Solyc12r056540.1
lnc_RNA:Solyc12r056550.1	lnc_RNA:Solyc12r056550.1
lnc_RNA:Solyc12r056550.1	lnc_RNA:Solyc12r056550.1
lnc_RNA:Solyc12r056570.1	lnc_RNA:Solyc12r056570.1
lnc_RNA:Solyc12r056580.1	lnc_RNA:Solyc12r056580.1
lnc_RNA:Solyc12r056590.1	lnc_RNA:Solyc12r056590.1
Solyc12g035730.1	Solyc12g035730.1
Solyc12g035740.1	Solyc12g035740.1
Solyc12g035750.1	Solyc12g035750.1
Solyc12g035760.1	Solyc12g035760.1
Solyc12g035770.1	Solyc12g035770.1
Solyc12g035780.1	Solyc12g035780.1
Solyc12g035790.2	Solyc12g035790.2
Solyc12g035810.1	Solyc12g035810.1
Solyc12g035815.1	Solyc12g035815.1
Solyc12g035820.3	Solyc12g035820.3
Solyc12g035825.1	Solyc12g035825.1
Solyc12g035840.1	Solyc12g035840.1
Solyc12g035845.1	Solyc12g035845.1
Solyc12g035850.1	Solyc12g035850.1
Solyc12g035860.1	Solyc12g035860.1
Solyc12g035870.3	Solyc12g035870.3
Solyc12g035880.1	Solyc12g035880.1
Solyc12g035890.3	Solyc12g035890.3
Solyc12g035895.1	Solyc12g035895.1
Solyc12g035910.1	Solyc12g035910.1
Solyc12g035940.1	Solyc12g035940.1
Solyc12g035950.1	Solyc12g035950.1
Solyc12g035960.1	Solyc12g035960.1
Solyc12g035970.1	Solyc12g035970.1
Solyc12g035980.1	Solyc12g035980.1
Solyc12g035990.1	Solyc12g035990.1
Solyc12g036000.1	Solyc12g036000.1
Solyc12g036010.1	Solyc12g036010.1
Solyc12g036020.1	Solyc12g036020.1
Solyc12g036030.1	Solyc12g036030.1
Solyc12g036080.1	Solyc12g036080.1
Solyc12g036090.3	Solyc12g036090.3
Solyc12g150109.1	Solyc12g150109.1
lnc_RNA:Solyc12r056640.1	lnc_RNA:Solyc12r056640.1
Solyc12g036230.3	Solyc12g036230.3
lnc_RNA:Solyc12r056660.1	lnc_RNA:Solyc12r056660.1
lnc_RNA:Solyc12r056670.1	lnc_RNA:Solyc12r056670.1
Solyc12g036260.1	Solyc12g036260.1
Solyc12g036263.1	Solyc12g036263.1
lnc_RNA:Solyc12r056680.1	lnc_RNA:Solyc12r056680.1
Solyc12g036280.1	Solyc12g036280.1
lnc_RNA:Solyc12r056690.1	lnc_RNA:Solyc12r056690.1
Solyc12g036283.1	Solyc12g036283.1
Solyc12g036287.1	Solyc12g036287.1
lnc_RNA:Solyc12r056710.1	lnc_RNA:Solyc12r056710.1
lnc_RNA:Solyc12r056720.1	lnc_RNA:Solyc12r056720.1
lnc_RNA:Solyc12r056720.1	lnc_RNA:Solyc12r056720.1
Solyc12g036350.1	Solyc12g036350.1
Solyc12g036400.1	Solyc12g036400.1
Solyc12g036430.3	Solyc12g036430.3
lnc_RNA:Solyc12r056730.1	lnc_RNA:Solyc12r056730.1
Solyc12g036445.1	Solyc12g036445.1
Solyc12g036475.1	Solyc12g036475.1
Solyc12g036480.2	Solyc12g036480.2
lnc_RNA:Solyc12r056740.1	lnc_RNA:Solyc12r056740.1
Solyc12g036483.1	Solyc12g036483.1
Solyc12g036485.1	Solyc12g036485.1
Solyc12g036487.1	Solyc12g036487.1
Solyc12g036490.3	Solyc12g036490.3
Solyc12g036510.1	Solyc12g036510.1
Solyc12g036560.2	Solyc12g036560.2
Solyc12g036570.1	Solyc12g036570.1
Solyc12g036590.1	Solyc12g036590.1
Solyc12g036600.2	Solyc12g036600.2
Solyc12g036640.1	Solyc12g036640.1
Solyc12g150111.1	Solyc12g150111.1
Solyc12g036670.1	Solyc12g036670.1
Solyc12g036673.2	Solyc12g036673.2
lnc_RNA:Solyc12r056760.1	lnc_RNA:Solyc12r056760.1
Solyc12g036710.3	Solyc12g036710.3
Solyc12g036715.1	Solyc12g036715.1
lnc_RNA:Solyc12r056770.1	lnc_RNA:Solyc12r056770.1
lnc_RNA:Solyc12r056780.1	lnc_RNA:Solyc12r056780.1
lnc_RNA:Solyc12r056790.1	lnc_RNA:Solyc12r056790.1
Solyc12g036800.1	Solyc12g036800.1
Solyc12g036825.1	Solyc12g036825.1
Solyc12g036900.1	Solyc12g036900.1
Solyc12g036910.3	Solyc12g036910.3
Solyc12g150112.1	Solyc12g150112.1
Solyc12g036930.1	Solyc12g036930.1
lnc_RNA:Solyc12r056810.1	lnc_RNA:Solyc12r056810.1
Solyc12g037960.1	Solyc12g037960.1
Solyc12g037990.2	Solyc12g037990.2
Solyc12g038010.1	Solyc12g038010.1
Solyc12g038015.1	Solyc12g038015.1
Solyc12g038020.3	Solyc12g038020.3
Solyc12g038030.1	Solyc12g038030.1
Solyc12g038070.1	Solyc12g038070.1
Solyc12g038080.1	Solyc12g038080.1
lnc_RNA:Solyc12r056820.1	lnc_RNA:Solyc12r056820.1
Solyc12g038100.1	Solyc12g038100.1
Solyc12g038110.1	Solyc12g038110.1
Solyc12g038120.3	Solyc12g038120.3
Solyc12g038125.1	Solyc12g038125.1
Solyc12g038140.1	Solyc12g038140.1
Solyc12g150114.1	Solyc12g150114.1
Solyc12g038150.1	Solyc12g038150.1
Solyc12g038170.1	Solyc12g038170.1
Solyc12g038180.1	Solyc12g038180.1
Solyc12g038190.1	Solyc12g038190.1
lnc_RNA:Solyc12r056830.1	lnc_RNA:Solyc12r056830.1
Solyc12g038200.3	Solyc12g038200.3
lnc_RNA:Solyc12r056840.1	lnc_RNA:Solyc12r056840.1
Solyc12g038220.3	Solyc12g038220.3
Solyc12g038225.1	Solyc12g038225.1
Solyc12g038230.2	Solyc12g038230.2
Solyc12g038240.3	Solyc12g038240.3
Solyc12g038250.3	Solyc12g038250.3
lnc_RNA:Solyc12r056850.1	lnc_RNA:Solyc12r056850.1
Solyc12g038390.1	Solyc12g038390.1
Solyc12g038410.2	Solyc12g038410.2
Solyc12g038425.1	Solyc12g038425.1
Solyc12g038440.1	Solyc12g038440.1
lnc_RNA:Solyc12r056870.1	lnc_RNA:Solyc12r056870.1
Solyc12g038450.1	Solyc12g038450.1
lnc_RNA:Solyc12r056880.1	lnc_RNA:Solyc12r056880.1
lnc_RNA:Solyc12r056880.1	lnc_RNA:Solyc12r056880.1
Solyc12g038457.1	Solyc12g038457.1
lnc_RNA:Solyc12r056890.1	lnc_RNA:Solyc12r056890.1
Solyc12g038510.2	Solyc12g038510.2
lnc_RNA:Solyc12r056910.1	lnc_RNA:Solyc12r056910.1
lnc_RNA:Solyc12r056930.1	lnc_RNA:Solyc12r056930.1
lnc_RNA:Solyc12r056930.1	lnc_RNA:Solyc12r056930.1
Solyc12g038640.1	Solyc12g038640.1
lnc_RNA:Solyc12r056940.1	lnc_RNA:Solyc12r056940.1
Solyc12g038660.1	Solyc12g038660.1
Solyc12g038690.1	Solyc12g038690.1
Solyc12g038700.1	Solyc12g038700.1
lnc_RNA:Solyc12r056960.1	lnc_RNA:Solyc12r056960.1
Solyc12g038710.1	Solyc12g038710.1
Solyc12g038720.1	Solyc12g038720.1
Solyc12g038730.1	Solyc12g038730.1
Solyc12g038750.2	Solyc12g038750.2
lnc_RNA:Solyc12r056980.1	lnc_RNA:Solyc12r056980.1
lnc_RNA:Solyc12r056990.1	lnc_RNA:Solyc12r056990.1
lnc_RNA:Solyc12r057000.1	lnc_RNA:Solyc12r057000.1
Solyc12g038800.1	Solyc12g038800.1
Solyc12g038810.3	Solyc12g038810.3
lnc_RNA:Solyc12r057010.1	lnc_RNA:Solyc12r057010.1
Solyc12g038840.2	Solyc12g038840.2
Solyc12g038860.1	Solyc12g038860.1
Solyc12g038870.3	Solyc12g038870.3
Solyc12g038875.1	Solyc12g038875.1
Solyc12g038890.1	Solyc12g038890.1
Solyc12g038900.1	Solyc12g038900.1
Solyc12g038910.1	Solyc12g038910.1
Solyc12g038950.3	Solyc12g038950.3
Solyc12g038960.1	Solyc12g038960.1
Solyc12g038985.1	Solyc12g038985.1
lnc_RNA:Solyc12r057020.1	lnc_RNA:Solyc12r057020.1
Solyc12g039030.1	Solyc12g039030.1
Solyc12g039040.1	Solyc12g039040.1
Solyc12g150115.1	Solyc12g150115.1
Solyc12g039050.3	Solyc12g039050.3
Solyc12g039060.1	Solyc12g039060.1
Solyc12g039080.3	Solyc12g039080.3
Solyc12g039100.2	Solyc12g039100.2
lnc_RNA:Solyc12r057040.1	lnc_RNA:Solyc12r057040.1
lnc_RNA:Solyc12r057040.1	lnc_RNA:Solyc12r057040.1
Solyc12g039110.1	Solyc12g039110.1
Solyc12g039130.1	Solyc12g039130.1
Solyc12g039140.1	Solyc12g039140.1
Solyc12g039160.1	Solyc12g039160.1
lnc_RNA:Solyc12r057060.1	lnc_RNA:Solyc12r057060.1
Solyc12g039185.1	Solyc12g039185.1
Solyc12g039200.1	Solyc12g039200.1
Solyc12g039205.1	Solyc12g039205.1
Solyc12g040210.2	Solyc12g040210.2
Solyc12g040230.1	Solyc12g040230.1
Solyc12g040240.1	Solyc12g040240.1
Solyc12g040250.1	Solyc12g040250.1
lnc_RNA:Solyc12r057070.1	lnc_RNA:Solyc12r057070.1
Solyc12g040255.1	Solyc12g040255.1
Solyc12g040270.2	Solyc12g040270.2
Solyc12g040280.3	Solyc12g040280.3
lnc_RNA:Solyc12r057080.1	lnc_RNA:Solyc12r057080.1
Solyc12g040285.1	Solyc12g040285.1
Solyc12g040300.3	Solyc12g040300.3
Solyc12g040310.1	Solyc12g040310.1
Solyc12g040340.2	Solyc12g040340.2
lnc_RNA:Solyc12r057090.1	lnc_RNA:Solyc12r057090.1
Solyc12g040360.2	Solyc12g040360.2
Solyc12g040365.1	Solyc12g040365.1
lnc_RNA:Solyc12r057100.1	lnc_RNA:Solyc12r057100.1
Solyc12g040370.1	Solyc12g040370.1
lnc_RNA:Solyc12r057110.1	lnc_RNA:Solyc12r057110.1
Solyc12g040395.1	Solyc12g040395.1
lnc_RNA:Solyc12r057120.1	lnc_RNA:Solyc12r057120.1
Solyc12g040400.1	Solyc12g040400.1
Solyc12g040450.2	Solyc12g040450.2
Solyc12g040470.2	Solyc12g040470.2
Solyc12g040520.2	Solyc12g040520.2
Solyc12g040530.1	Solyc12g040530.1
lnc_RNA:Solyc12r057140.1	lnc_RNA:Solyc12r057140.1
Solyc12g040535.1	Solyc12g040535.1
lnc_RNA:Solyc12r057150.1	lnc_RNA:Solyc12r057150.1
Solyc12g040575.1	Solyc12g040575.1
lnc_RNA:Solyc12r057160.1	lnc_RNA:Solyc12r057160.1
Solyc12g040620.1	Solyc12g040620.1
lnc_RNA:Solyc12r057170.1	lnc_RNA:Solyc12r057170.1
Solyc12g040642.1	Solyc12g040642.1
Solyc12g040644.1	Solyc12g040644.1
Solyc12g040646.1	Solyc12g040646.1
Solyc12g040648.1	Solyc12g040648.1
Solyc12g040710.1	Solyc12g040710.1
Solyc12g040740.3	Solyc12g040740.3
Solyc12g040750.1	Solyc12g040750.1
Solyc12g040755.1	Solyc12g040755.1
Solyc12g040780.1	Solyc12g040780.1
Solyc12g040813.1	Solyc12g040813.1
Solyc12g040815.1	Solyc12g040815.1
Solyc12g040817.1	Solyc12g040817.1
Solyc12g040870.3	Solyc12g040870.3
Solyc12g040875.1	Solyc12g040875.1
Solyc12g041870.3	Solyc12g041870.3
Solyc12g041895.1	Solyc12g041895.1
Solyc12g041930.1	Solyc12g041930.1
lnc_RNA:Solyc12r057190.1	lnc_RNA:Solyc12r057190.1
Solyc12g041940.1	Solyc12g041940.1
Solyc12g041950.3	Solyc12g041950.3
lnc_RNA:Solyc12r057200.1	lnc_RNA:Solyc12r057200.1
Solyc12g042005.1	Solyc12g042005.1
Solyc12g042015.1	Solyc12g042015.1
lnc_RNA:Solyc12r057210.1	lnc_RNA:Solyc12r057210.1
Solyc12g042020.3	Solyc12g042020.3
lnc_RNA:Solyc12r057220.1	lnc_RNA:Solyc12r057220.1
Solyc12g042030.3	Solyc12g042030.3
lnc_RNA:Solyc12r057230.1	lnc_RNA:Solyc12r057230.1
Solyc12g042035.1	Solyc12g042035.1
Solyc12g042050.1	Solyc12g042050.1
Solyc12g042055.1	Solyc12g042055.1
Solyc12g042123.1	Solyc12g042123.1
Solyc12g042127.1	Solyc12g042127.1
lnc_RNA:Solyc12r057250.1	lnc_RNA:Solyc12r057250.1
lnc_RNA:Solyc12r057250.1	lnc_RNA:Solyc12r057250.1
Solyc12g042215.1	Solyc12g042215.1
Solyc12g042230.3	Solyc12g042230.3
Solyc12g042240.2	Solyc12g042240.2
Solyc12g042250.3	Solyc12g042250.3
Solyc12g042260.3	Solyc12g042260.3
Solyc12g042270.3	Solyc12g042270.3
Solyc12g042280.3	Solyc12g042280.3
Solyc12g042330.1	Solyc12g042330.1
Solyc12g042340.2	Solyc12g042340.2
Solyc12g042350.1	Solyc12g042350.1
lnc_RNA:Solyc12r057280.1	lnc_RNA:Solyc12r057280.1
Solyc12g150116.1	Solyc12g150116.1
Solyc12g042370.3	Solyc12g042370.3
Solyc12g042390.1	Solyc12g042390.1
Solyc12g042485.1	Solyc12g042485.1
Solyc12g042505.1	Solyc12g042505.1
Solyc12g042560.3	Solyc12g042560.3
Solyc12g042565.1	Solyc12g042565.1
lnc_RNA:Solyc12r057300.1	lnc_RNA:Solyc12r057300.1
Solyc12g042590.2	Solyc12g042590.2
Solyc12g042603.1	Solyc12g042603.1
Solyc12g042607.1	Solyc12g042607.1
Solyc12g042620.1	Solyc12g042620.1
Solyc12g042625.1	Solyc12g042625.1
Solyc12g150117.1	Solyc12g150117.1
Solyc12g042680.1	Solyc12g042680.1
Solyc12g042705.1	Solyc12g042705.1
Solyc12g042750.2	Solyc12g042750.2
lnc_RNA:Solyc12r057310.1	lnc_RNA:Solyc12r057310.1
Solyc12g042790.1	Solyc12g042790.1
lnc_RNA:Solyc12r057320.1	lnc_RNA:Solyc12r057320.1
Solyc12g042793.1	Solyc12g042793.1
Solyc12g042797.1	Solyc12g042797.1
Solyc12g042850.2	Solyc12g042850.2
Solyc12g042855.1	Solyc12g042855.1
Solyc12g042860.3	Solyc12g042860.3
Solyc12g042870.1	Solyc12g042870.1
lnc_RNA:Solyc12r057340.1	lnc_RNA:Solyc12r057340.1
lnc_RNA:Solyc12r057350.1	lnc_RNA:Solyc12r057350.1
Solyc12g042960.3	Solyc12g042960.3
Solyc12g043070.2	Solyc12g043070.2
Solyc12g150119.1	Solyc12g150119.1
Solyc12g043170.1	Solyc12g043170.1
Solyc12g044170.1	Solyc12g044170.1
Solyc12g044180.3	Solyc12g044180.3
lnc_RNA:Solyc12r057430.1	lnc_RNA:Solyc12r057430.1
Solyc12g044435.1	Solyc12g044435.1
Solyc12g044440.2	Solyc12g044440.2
lnc_RNA:Solyc12r057460.1	lnc_RNA:Solyc12r057460.1
Solyc12g044520.2	Solyc12g044520.2
Solyc12g044530.3	Solyc12g044530.3
lnc_RNA:Solyc12r057490.1	lnc_RNA:Solyc12r057490.1
Solyc12g044540.3	Solyc12g044540.3
lnc_RNA:Solyc12r057500.1	lnc_RNA:Solyc12r057500.1
Solyc12g044560.1	Solyc12g044560.1
Solyc12g044570.1	Solyc12g044570.1
