"transcript_id"	"gene_id"
"lnc_RNA:Solyc06r032150.1.2"	"MSTRG.14988"
"Solyc06g073330.4.1"	"MSTRG.14989"
"Solyc06g073340.3.1"	"MSTRG.14990"
"Solyc06g073360.3.1"	"MSTRG.14991"
"MSTRG.14991.1"	"MSTRG.14991"
"MSTRG.14991.3"	"MSTRG.14991"
"MSTRG.14991.4"	"MSTRG.14991"
"Solyc06g073370.4.1"	"MSTRG.14991"
"MSTRG.14992.1"	"MSTRG.14992"
"Solyc06g073380.3.1"	"MSTRG.14992"
"Solyc06g073390.3.1"	"MSTRG.14993"
"MSTRG.14994.1"	"MSTRG.14994"
"Solyc06g073400.3.1"	"MSTRG.14994"
"Solyc06g073410.3.1"	"MSTRG.14995"
"MSTRG.14996.1"	"MSTRG.14996"
"MSTRG.14996.2"	"MSTRG.14996"
"Solyc06g073420.3.1"	"MSTRG.14996"
"Solyc06g073430.4.1"	"MSTRG.14996"
"Solyc06g073450.4.1"	"MSTRG.14997"
"Solyc06g073460.4.1"	"MSTRG.14998"
"MSTRG.14998.2"	"MSTRG.14998"
"MSTRG.14998.3"	"MSTRG.14998"
"MSTRG.14998.4"	"MSTRG.14998"
"Solyc06g073470.3.1"	"MSTRG.14999"
"Solyc06g073480.3.1"	"MSTRG.15000"
"MSTRG.15001.1"	"MSTRG.15001"
"Solyc06g073490.2.1"	"MSTRG.15001"
"Solyc06g073500.3.1"	"MSTRG.15002"
"MSTRG.15002.2"	"MSTRG.15002"
"MSTRG.15002.3"	"MSTRG.15002"
"MSTRG.15002.4"	"MSTRG.15002"
"Solyc06g073510.3.1"	"MSTRG.15002"
"Solyc06g073520.3.1"	"MSTRG.15003"
"Solyc06g073530.3.1"	"Solyc06g073530.3"
"Solyc06g073540.4.1"	"MSTRG.15004"
"Solyc06g073550.3.1"	"MSTRG.15005"
"Solyc06g073560.4.1"	"MSTRG.15006"
"Solyc06g073570.4.1"	"MSTRG.15007"
"Solyc06g073580.4.1"	"MSTRG.15008"
"Solyc06g073583.1.1"	"MSTRG.15009"
"MSTRG.15009.2"	"MSTRG.15009"
"Solyc06g150133.1.1"	"MSTRG.15010"
"lnc_RNA:Solyc06r032160.1.1"	"MSTRG.15011"
"lnc_RNA:Solyc06r032160.1.2"	"MSTRG.15011"
"lnc_RNA:Solyc06r032170.1.1"	"MSTRG.15012"
"Solyc06g073587.1.1"	"MSTRG.15013"
"lnc_RNA:Solyc06r032180.1.1"	"MSTRG.15014"
"lnc_RNA:Solyc06r032190.1.1"	"MSTRG.15015"
"MSTRG.15016.1"	"MSTRG.15016"
"MSTRG.15016.2"	"MSTRG.15016"
"Solyc06g073590.3.1"	"MSTRG.15016"
"MSTRG.15017.1"	"MSTRG.15017"
"Solyc06g073600.4.1"	"MSTRG.15017"
"MSTRG.15018.1"	"MSTRG.15018"
"MSTRG.15019.1"	"MSTRG.15019"
"Solyc06g073610.3.1"	"MSTRG.15019"
"MSTRG.15019.3"	"MSTRG.15019"
"MSTRG.15020.1"	"MSTRG.15020"
"Solyc06g073615.1.1"	"MSTRG.15020"
"Solyc06g073630.3.1"	"MSTRG.15021"
"MSTRG.15021.2"	"MSTRG.15021"
"MSTRG.15021.3"	"MSTRG.15021"
"MSTRG.15022.1"	"MSTRG.15022"
"Solyc06g073640.4.1"	"MSTRG.15022"
"MSTRG.15022.2"	"MSTRG.15022"
"lnc_RNA:Solyc06r032200.1.1"	"MSTRG.15023"
"Solyc06g073650.1.1"	"MSTRG.15024"
"Solyc06g073660.3.1"	"MSTRG.15025"
"MSTRG.15025.2"	"MSTRG.15025"
"MSTRG.15025.3"	"MSTRG.15025"
"Solyc06g073665.1.1"	"Solyc06g073665.1"
"MSTRG.15026.1"	"MSTRG.15026"
"Solyc06g073670.4.1"	"MSTRG.15026"
"MSTRG.15027.1"	"MSTRG.15027"
"Solyc06g073690.2.1"	"MSTRG.15027"
"MSTRG.15027.3"	"MSTRG.15027"
"MSTRG.15028.1"	"MSTRG.15028"
"lnc_RNA:Solyc06r032210.1.1"	"MSTRG.15029"
"MSTRG.15028.2"	"MSTRG.15028"
"Solyc06g073700.3.1"	"MSTRG.15028"
"Solyc06g073710.4.1"	"MSTRG.15030"
"lnc_RNA:Solyc06r032220.1.1"	"MSTRG.15031"
"MSTRG.15032.1"	"MSTRG.15032"
"MSTRG.15032.2"	"MSTRG.15032"
"Solyc06g073720.3.1"	"MSTRG.15032"
"Solyc06g073730.2.1"	"MSTRG.15032"
"MSTRG.15033.1"	"MSTRG.15033"
"MSTRG.15033.2"	"MSTRG.15033"
"Solyc06g073740.3.1"	"MSTRG.15033"
"lnc_RNA:Solyc06r032230.1.1"	"MSTRG.15034"
"lnc_RNA:Solyc06r032240.1.1"	"MSTRG.15035"
"Solyc06g073750.4.1"	"MSTRG.15036"
"Solyc06g073760.3.1"	"MSTRG.15037"
"Solyc06g073770.1.1"	"Solyc06g073770.1"
"MSTRG.15038.1"	"MSTRG.15038"
"Solyc06g073780.4.1"	"MSTRG.15038"
"Solyc06g073790.3.1"	"MSTRG.15039"
"MSTRG.15039.1"	"MSTRG.15039"
"MSTRG.15039.3"	"MSTRG.15039"
"MSTRG.15039.4"	"MSTRG.15039"
"MSTRG.15039.5"	"MSTRG.15039"
"MSTRG.15039.6"	"MSTRG.15039"
"MSTRG.15039.7"	"MSTRG.15039"
"Solyc06g073800.3.1"	"MSTRG.15039"
"MSTRG.15040.1"	"MSTRG.15040"
"MSTRG.15040.2"	"MSTRG.15040"
"MSTRG.15040.3"	"MSTRG.15040"
"Solyc06g073810.4.1"	"MSTRG.15040"
"MSTRG.15040.5"	"MSTRG.15040"
"Solyc06g073820.3.1"	"Solyc06g073820.3"
"Solyc06g073825.1.1"	"Solyc06g073825.1"
"Solyc06g073830.1.1"	"MSTRG.15041"
"MSTRG.15042.1"	"MSTRG.15042"
"Solyc06g073840.3.1"	"MSTRG.15042"
"Solyc06g073850.1.1"	"MSTRG.15043"
"MSTRG.15044.1"	"MSTRG.15044"
"MSTRG.15044.2"	"MSTRG.15044"
"Solyc06g073860.2.1"	"MSTRG.15044"
"Solyc06g073870.4.1"	"MSTRG.15045"
"MSTRG.15046.1"	"MSTRG.15046"
"MSTRG.15046.2"	"MSTRG.15046"
"Solyc06g073880.3.1"	"MSTRG.15046"
"Solyc06g073890.3.1"	"MSTRG.15046"
"Solyc06g073900.3.1"	"MSTRG.15047"
"MSTRG.15048.1"	"MSTRG.15048"
"Solyc06g073910.4.1"	"MSTRG.15048"
"Solyc06g073920.3.1"	"MSTRG.15049"
"MSTRG.15049.2"	"MSTRG.15049"
"Solyc06g073930.4.1"	"MSTRG.15050"
"MSTRG.15050.2"	"MSTRG.15050"
"MSTRG.15051.1"	"MSTRG.15051"
"Solyc06g073940.4.1"	"MSTRG.15051"
"MSTRG.15052.1"	"MSTRG.15052"
"lnc_RNA:Solyc06r032250.1.1"	"lnc_RNA:Solyc06r032250.1"
"Solyc06g073950.3.1"	"MSTRG.15053"
"MSTRG.15053.2"	"MSTRG.15053"
"MSTRG.15053.3"	"MSTRG.15053"
"MSTRG.15053.4"	"MSTRG.15053"
"MSTRG.15053.5"	"MSTRG.15053"
"MSTRG.15053.6"	"MSTRG.15053"
"MSTRG.15053.7"	"MSTRG.15053"
"MSTRG.15054.1"	"MSTRG.15054"
"MSTRG.15054.2"	"MSTRG.15054"
"Solyc06g073960.4.1"	"MSTRG.15054"
"MSTRG.15055.1"	"MSTRG.15055"
"Solyc06g073970.3.1"	"MSTRG.15055"
"MSTRG.15056.1"	"MSTRG.15056"
"Solyc06g073980.4.1"	"MSTRG.15056"
"MSTRG.15057.1"	"MSTRG.15057"
"Solyc06g073990.2.1"	"MSTRG.15057"
"Solyc06g074000.1.1"	"MSTRG.15058"
"MSTRG.15059.1"	"MSTRG.15059"
"MSTRG.15059.2"	"MSTRG.15059"
"Solyc06g074010.3.1"	"MSTRG.15059"
"MSTRG.15059.4"	"MSTRG.15059"
"MSTRG.15059.5"	"MSTRG.15059"
"Solyc06g074020.2.1"	"MSTRG.15060"
"Solyc06g074030.1.1"	"MSTRG.15061"
"MSTRG.15062.1"	"MSTRG.15062"
"Solyc06g074040.2.1"	"MSTRG.15063"
"MSTRG.15064.1"	"MSTRG.15064"
"Solyc06g074050.3.1"	"MSTRG.15064"
"Solyc06g074060.2.1"	"Solyc06g074060.2"
"Solyc06g074070.3.1"	"MSTRG.15065"
"Solyc06g074080.3.1"	"MSTRG.15066"
"Solyc06g074090.3.1"	"MSTRG.15067"
"Solyc06g074100.1.1"	"MSTRG.15068"
"MSTRG.15069.1"	"MSTRG.15069"
"MSTRG.15069.2"	"MSTRG.15069"
"MSTRG.15069.3"	"MSTRG.15069"
"MSTRG.15069.4"	"MSTRG.15069"
"Solyc06g074110.3.1"	"MSTRG.15069"
"MSTRG.15070.1"	"MSTRG.15070"
"MSTRG.15070.2"	"MSTRG.15070"
"Solyc06g074120.3.1"	"MSTRG.15070"
"lnc_RNA:Solyc06r032260.1.1"	"MSTRG.15071"
"MSTRG.15072.1"	"MSTRG.15072"
"Solyc06g074130.4.1"	"MSTRG.15072"
"Solyc06g074140.1.1"	"MSTRG.15073"
"lnc_RNA:Solyc06r032270.1.1"	"MSTRG.15074"
"Solyc06g074150.3.1"	"MSTRG.15075"
"Solyc06g074155.1.1"	"MSTRG.15076"
"Solyc06g074160.3.1"	"MSTRG.15077"
"Solyc06g074170.3.1"	"MSTRG.15078"
"lnc_RNA:Solyc06r032280.1.1"	"MSTRG.15079"
"Solyc06g074180.3.1"	"MSTRG.15080"
"MSTRG.15081.1"	"MSTRG.15081"
"Solyc06g074190.3.1"	"MSTRG.15081"
"lnc_RNA:Solyc06r032290.1.1"	"MSTRG.15083"
"Solyc06g074200.4.1"	"MSTRG.15082"
"MSTRG.15084.1"	"MSTRG.15084"
"Solyc06g074210.3.1"	"MSTRG.15084"
"Solyc06g074220.3.1"	"MSTRG.15085"
"MSTRG.15086.1"	"MSTRG.15086"
"Solyc06g074230.3.1"	"MSTRG.15086"
"Solyc06g074240.3.1"	"MSTRG.15087"
"lnc_RNA:Solyc06r032300.1.1"	"MSTRG.15088"
"Solyc06g074250.3.1"	"MSTRG.15089"
"MSTRG.15090.1"	"MSTRG.15090"
"Solyc06g074260.4.1"	"MSTRG.15090"
"MSTRG.15090.3"	"MSTRG.15090"
"MSTRG.15090.4"	"MSTRG.15090"
"MSTRG.15090.5"	"MSTRG.15090"
"MSTRG.15090.6"	"MSTRG.15090"
"MSTRG.15090.7"	"MSTRG.15090"
"Solyc06g074270.1.1"	"Solyc06g074270.1"
"Solyc06g074280.2.1"	"MSTRG.15091"
"MSTRG.15092.1"	"MSTRG.15092"
"MSTRG.15092.2"	"MSTRG.15092"
"Solyc06g074290.1.1"	"MSTRG.15092"
"Solyc06g074300.4.1"	"MSTRG.15092"
"MSTRG.15093.1"	"MSTRG.15093"
"Solyc06g074310.4.1"	"MSTRG.15093"
"MSTRG.15093.3"	"MSTRG.15093"
"MSTRG.15094.1"	"MSTRG.15094"
"Solyc06g074320.3.1"	"MSTRG.15095"
"MSTRG.15095.2"	"MSTRG.15095"
"MSTRG.15096.1"	"MSTRG.15096"
"MSTRG.15096.2"	"MSTRG.15096"
"MSTRG.15096.3"	"MSTRG.15096"
"MSTRG.15096.4"	"MSTRG.15096"
"MSTRG.15096.5"	"MSTRG.15096"
"MSTRG.15096.6"	"MSTRG.15096"
"MSTRG.15096.7"	"MSTRG.15096"
"MSTRG.15096.8"	"MSTRG.15096"
"Solyc06g074330.3.1"	"MSTRG.15096"
"MSTRG.15097.1"	"MSTRG.15097"
"Solyc06g074340.3.1"	"MSTRG.15097"
"Solyc06g074350.3.1"	"Solyc06g074350.3"
"MSTRG.15098.1"	"MSTRG.15098"
"Solyc06g074360.4.1"	"MSTRG.15098"
"Solyc06g074365.1.1"	"MSTRG.15099"
"Solyc06g074370.3.1"	"MSTRG.15100"
"MSTRG.15101.1"	"MSTRG.15101"
"MSTRG.15101.2"	"MSTRG.15101"
"Solyc06g074380.3.1"	"MSTRG.15101"
"MSTRG.15101.4"	"MSTRG.15101"
"Solyc06g074390.3.1"	"MSTRG.15102"
"MSTRG.15103.1"	"MSTRG.15103"
"Solyc06g074400.4.1"	"MSTRG.15103"
"Solyc06g074410.4.1"	"MSTRG.15104"
"MSTRG.15105.1"	"MSTRG.15105"
"Solyc06g074420.1.1"	"MSTRG.15106"
"Solyc06g074430.4.1"	"MSTRG.15107"
"MSTRG.15108.1"	"MSTRG.15108"
"MSTRG.15108.2"	"MSTRG.15108"
"Solyc06g074440.2.1"	"MSTRG.15108"
"MSTRG.15109.1"	"MSTRG.15109"
"Solyc06g074450.3.1"	"MSTRG.15109"
"Solyc06g074460.4.1"	"MSTRG.15108"
"MSTRG.15108.5"	"MSTRG.15108"
"MSTRG.15110.1"	"MSTRG.15110"
"Solyc06g074470.3.1"	"MSTRG.15110"
"Solyc06g074480.3.1"	"MSTRG.15110"
"lnc_RNA:Solyc06r032310.1.1"	"MSTRG.15111"
"MSTRG.15111.2"	"MSTRG.15111"
"MSTRG.15112.1"	"MSTRG.15112"
"MSTRG.15111.3"	"MSTRG.15111"
"MSTRG.15111.4"	"MSTRG.15111"
"MSTRG.15111.5"	"MSTRG.15111"
"Solyc06g074490.1.1"	"MSTRG.15112"
"MSTRG.15111.6"	"MSTRG.15111"
"Solyc06g074500.2.1"	"MSTRG.15113"
"MSTRG.15114.1"	"MSTRG.15114"
"Solyc06g074510.4.1"	"MSTRG.15114"
"Solyc06g074520.1.1"	"Solyc06g074520.1"
"Solyc06g074530.1.1"	"MSTRG.15115"
"Solyc06g074540.4.1"	"MSTRG.15116"
"Solyc06g074550.3.1"	"MSTRG.15117"
"Solyc06g074560.1.1"	"Solyc06g074560.1"
"Solyc06g074570.2.1"	"Solyc06g074570.2"
"Solyc06g074580.1.1"	"Solyc06g074580.1"
"Solyc06g074585.1.1"	"Solyc06g074585.1"
"Solyc06g074590.2.1"	"Solyc06g074590.2"
"Solyc06g074600.2.1"	"MSTRG.15118"
"Solyc06g074610.1.1"	"Solyc06g074610.1"
"Solyc06g074620.3.1"	"MSTRG.15119"
"MSTRG.15120.1"	"MSTRG.15120"
"lnc_RNA:Solyc06r032320.1.1"	"lnc_RNA:Solyc06r032320.1"
"MSTRG.15121.1"	"MSTRG.15121"
"MSTRG.15121.2"	"MSTRG.15121"
"Solyc06g074630.4.1"	"MSTRG.15121"
"Solyc06g074640.2.1"	"MSTRG.15122"
"Solyc06g074650.3.1"	"MSTRG.15123"
"MSTRG.15124.1"	"MSTRG.15124"
"Solyc06g074670.4.1"	"MSTRG.15124"
"Solyc06g074680.4.1"	"Solyc06g074680.4"
"MSTRG.15125.1"	"MSTRG.15125"
"lnc_RNA:Solyc06r032330.1.1"	"MSTRG.15126"
"Solyc06g074690.3.1"	"MSTRG.15125"
"MSTRG.15127.1"	"MSTRG.15127"
"Solyc06g074700.4.1"	"MSTRG.15127"
"Solyc06g074710.1.1"	"MSTRG.15128"
"Solyc06g074720.4.1"	"MSTRG.15129"
"MSTRG.15129.2"	"MSTRG.15129"
"MSTRG.15129.3"	"MSTRG.15129"
"MSTRG.15129.4"	"MSTRG.15129"
"MSTRG.15129.5"	"MSTRG.15129"
"MSTRG.15129.6"	"MSTRG.15129"
"MSTRG.15129.7"	"MSTRG.15129"
"MSTRG.15129.8"	"MSTRG.15129"
"Solyc06g074730.4.1"	"MSTRG.15130"
"lnc_RNA:Solyc06r032340.1.1"	"MSTRG.15131"
"MSTRG.15132.1"	"MSTRG.15132"
"MSTRG.15132.2"	"MSTRG.15132"
"Solyc06g074740.3.1"	"MSTRG.15132"
"MSTRG.15133.1"	"MSTRG.15133"
"MSTRG.15133.2"	"MSTRG.15133"
"Solyc06g074750.1.1"	"MSTRG.15133"
"Solyc06g074760.2.1"	"MSTRG.15134"
"lnc_RNA:Solyc06r032350.1.1"	"lnc_RNA:Solyc06r032350.1"
"Solyc06g074770.4.1"	"MSTRG.15135"
"MSTRG.15136.1"	"MSTRG.15136"
"MSTRG.15136.2"	"MSTRG.15136"
"MSTRG.15136.3"	"MSTRG.15136"
"Solyc06g074780.1.1"	"MSTRG.15136"
"Solyc06g074790.2.1"	"MSTRG.15137"
"Solyc06g074800.1.1"	"MSTRG.15138"
"Solyc06g074810.3.1"	"MSTRG.15139"
"lnc_RNA:Solyc06r032360.1.1"	"MSTRG.15140"
"Solyc06g150134.1.1"	"MSTRG.15141"
"Solyc06g074820.3.1"	"MSTRG.15142"
"MSTRG.15143.1"	"MSTRG.15143"
"Solyc06g074840.3.1"	"MSTRG.15144"
"Solyc06g074850.3.1"	"MSTRG.15145"
"Solyc06g074860.2.1"	"MSTRG.15146"
"Solyc06g074870.3.1"	"MSTRG.15147"
"Solyc06g074880.1.1"	"MSTRG.15148"
"Solyc06g074890.1.1"	"MSTRG.15149"
"MSTRG.15150.1"	"MSTRG.15150"
"MSTRG.15151.1"	"MSTRG.15151"
"MSTRG.15151.2"	"MSTRG.15151"
"MSTRG.15151.3"	"MSTRG.15151"
"MSTRG.15151.4"	"MSTRG.15151"
"MSTRG.15151.5"	"MSTRG.15151"
"MSTRG.15151.6"	"MSTRG.15151"
"Solyc06g074900.3.1"	"MSTRG.15151"
"Solyc06g150135.1.1"	"MSTRG.15151"
"MSTRG.15152.1"	"MSTRG.15152"
"Solyc06g074910.3.1"	"MSTRG.15152"
"Solyc06g074920.3.1"	"MSTRG.15152"
"Solyc06g074930.2.1"	"Solyc06g074930.2"
"MSTRG.15153.1"	"MSTRG.15153"
"Solyc06g074940.4.1"	"MSTRG.15153"
"Solyc06g074950.1.1"	"Solyc06g074950.1"
"MSTRG.15154.1"	"MSTRG.15154"
"Solyc06g074960.4.1"	"MSTRG.15154"
"Solyc06g074980.3.1"	"MSTRG.15155"
"lnc_RNA:Solyc06r032370.1.1"	"MSTRG.15156"
"MSTRG.15156.2"	"MSTRG.15156"
"MSTRG.15157.1"	"MSTRG.15157"
"MSTRG.15157.2"	"MSTRG.15157"
"MSTRG.15157.3"	"MSTRG.15157"
"Solyc06g074990.3.1"	"MSTRG.15157"
"lnc_RNA:Solyc06r032380.1.1"	"MSTRG.15158"
"lnc_RNA:Solyc06r032380.1.2"	"MSTRG.15158"
"MSTRG.15159.1"	"MSTRG.15159"
"lnc_RNA:Solyc06r032390.1.1"	"MSTRG.15160"
"lnc_RNA:Solyc06r032390.1.2"	"MSTRG.15160"
"MSTRG.15160.3"	"MSTRG.15160"
"MSTRG.15161.1"	"MSTRG.15161"
"Solyc06g075000.3.1"	"MSTRG.15161"
"Solyc06g075010.4.1"	"MSTRG.15162"
"Solyc06g075020.3.1"	"Solyc06g075020.3"
"Solyc06g075030.1.1"	"MSTRG.15163"
"MSTRG.15164.1"	"MSTRG.15164"
"Solyc06g075040.1.1"	"MSTRG.15164"
"Solyc06g075050.2.1"	"Solyc06g075050.2"
"Solyc06g075060.2.1"	"Solyc06g075060.2"
"Solyc06g075070.4.1"	"Solyc06g075070.4"
"lnc_RNA:Solyc06r032400.1.1"	"MSTRG.15165"
"MSTRG.15166.1"	"MSTRG.15166"
"lnc_RNA:Solyc06r032400.1.2"	"MSTRG.15165"
"MSTRG.15166.2"	"MSTRG.15166"
"MSTRG.15166.3"	"MSTRG.15166"
"MSTRG.15166.4"	"MSTRG.15166"
"Solyc06g075080.4.1"	"MSTRG.15166"
"MSTRG.15166.6"	"MSTRG.15166"
"MSTRG.15167.1"	"MSTRG.15167"
"Solyc06g075090.4.1"	"MSTRG.15167"
"MSTRG.15167.2"	"MSTRG.15167"
"Solyc06g075100.3.1"	"MSTRG.15167"
"MSTRG.15168.1"	"MSTRG.15168"
"Solyc06g075110.3.1"	"MSTRG.15168"
"MSTRG.15169.1"	"MSTRG.15169"
"Solyc06g075120.1.1"	"MSTRG.15169"
"Solyc06g075130.4.1"	"MSTRG.15169"
"Solyc06g075140.3.1"	"MSTRG.15170"
"Solyc06g075150.3.1"	"MSTRG.15171"
"MSTRG.15172.1"	"MSTRG.15172"
"MSTRG.15172.2"	"MSTRG.15172"
"Solyc06g075160.3.1"	"MSTRG.15172"
"lnc_RNA:Solyc06r032410.1.1"	"MSTRG.15173"
"lnc_RNA:Solyc06r032410.1.2"	"MSTRG.15173"
"lnc_RNA:Solyc06r032420.1.1"	"MSTRG.15174"
"Solyc06g075170.1.1"	"MSTRG.15175"
"Solyc06g075180.1.1"	"MSTRG.15176"
"MSTRG.15177.1"	"MSTRG.15177"
"Solyc06g075190.1.1"	"MSTRG.15178"
"Solyc06g075200.1.1"	"MSTRG.15179"
"Solyc06g075210.4.1"	"Solyc06g075210.4"
"Solyc06g075220.1.1"	"MSTRG.15180"
"MSTRG.15181.1"	"MSTRG.15181"
"Solyc06g075250.3.1"	"MSTRG.15181"
"Solyc06g075260.3.1"	"Solyc06g075260.3"
"lnc_RNA:Solyc06r032430.1.1"	"MSTRG.15182"
"Solyc06g075270.4.1"	"MSTRG.15183"
"Solyc06g075280.3.1"	"MSTRG.15184"
"Solyc06g075290.4.1"	"Solyc06g075290.4"
"Solyc06g075300.3.1"	"MSTRG.15185"
"MSTRG.15186.1"	"MSTRG.15186"
"MSTRG.15186.2"	"MSTRG.15186"
"MSTRG.15186.3"	"MSTRG.15186"
"Solyc06g075310.4.1"	"MSTRG.15186"
"Solyc06g075320.3.1"	"MSTRG.15187"
"Solyc06g075330.3.1"	"MSTRG.15188"
"Solyc06g075340.4.1"	"MSTRG.15189"
"Solyc06g075345.1.1"	"MSTRG.15190"
"MSTRG.15190.2"	"MSTRG.15190"
"Solyc06g075350.3.1"	"MSTRG.15190"
"Solyc06g075360.3.1"	"MSTRG.15191"
"lnc_RNA:Solyc06r032440.1.1"	"MSTRG.15192"
"Solyc06g075370.3.1"	"MSTRG.15193"
"Solyc06g075380.1.1"	"MSTRG.15194"
"Solyc06g075390.4.1"	"MSTRG.15195"
"MSTRG.15195.2"	"MSTRG.15195"
"MSTRG.15195.3"	"MSTRG.15195"
"MSTRG.15195.4"	"MSTRG.15195"
"MSTRG.15195.5"	"MSTRG.15195"
"MSTRG.15195.6"	"MSTRG.15195"
"MSTRG.15195.7"	"MSTRG.15195"
"Solyc06g075400.3.1"	"MSTRG.15196"
"MSTRG.15196.1"	"MSTRG.15196"
"MSTRG.15196.3"	"MSTRG.15196"
"Solyc06g075410.4.1"	"MSTRG.15196"
"MSTRG.15196.4"	"MSTRG.15196"
"Solyc06g075420.1.1"	"MSTRG.15196"
"Solyc06g075430.3.1"	"MSTRG.15197"
"Solyc06g075440.3.1"	"MSTRG.15198"
"Solyc06g075450.2.1"	"MSTRG.15199"
"Solyc06g075460.4.1"	"MSTRG.15200"
"Solyc06g075470.3.1"	"MSTRG.15201"
"MSTRG.15202.1"	"MSTRG.15202"
"Solyc06g075480.4.1"	"MSTRG.15202"
"Solyc06g075490.1.1"	"Solyc06g075490.1"
"MSTRG.15203.1"	"MSTRG.15203"
"MSTRG.15203.2"	"MSTRG.15203"
"MSTRG.15203.3"	"MSTRG.15203"
"Solyc06g075500.4.1"	"MSTRG.15203"
"Solyc06g075510.4.1"	"MSTRG.15203"
"MSTRG.15204.1"	"MSTRG.15204"
"MSTRG.15205.1"	"MSTRG.15205"
"MSTRG.15205.2"	"MSTRG.15205"
"Solyc06g075520.3.1"	"MSTRG.15205"
"MSTRG.15205.4"	"MSTRG.15205"
"Solyc06g075530.1.1"	"MSTRG.15206"
"MSTRG.15207.1"	"MSTRG.15207"
"MSTRG.15207.2"	"MSTRG.15207"
"Solyc06g075540.3.1"	"MSTRG.15207"
"MSTRG.15208.1"	"MSTRG.15208"
"Solyc06g075550.3.1"	"MSTRG.15208"
"Solyc06g075560.2.1"	"Solyc06g075560.2"
"Solyc06g075567.1.1"	"MSTRG.15209"
"MSTRG.15210.1"	"MSTRG.15210"
"Solyc06g075570.2.1"	"MSTRG.15210"
"MSTRG.15210.2"	"MSTRG.15210"
"Solyc06g075580.4.1"	"MSTRG.15210"
"MSTRG.15211.1"	"MSTRG.15211"
"MSTRG.15212.1"	"MSTRG.15212"
"MSTRG.15212.2"	"MSTRG.15212"
"MSTRG.15212.3"	"MSTRG.15212"
"MSTRG.15212.4"	"MSTRG.15212"
"MSTRG.15212.5"	"MSTRG.15212"
"Solyc06g075590.4.1"	"MSTRG.15212"
"lnc_RNA:Solyc06r032450.1.1"	"MSTRG.15213"
"MSTRG.15214.1"	"MSTRG.15214"
"MSTRG.15214.2"	"MSTRG.15214"
"Solyc06g075600.3.1"	"MSTRG.15214"
"Solyc06g075605.1.1"	"MSTRG.15214"
"Solyc06g075610.1.1"	"MSTRG.15215"
"Solyc06g075620.3.1"	"MSTRG.15216"
"Solyc06g075630.4.1"	"MSTRG.15217"
"MSTRG.15217.2"	"MSTRG.15217"
"MSTRG.15218.1"	"MSTRG.15218"
"MSTRG.15218.2"	"MSTRG.15218"
"Solyc06g075640.2.1"	"MSTRG.15218"
"lnc_RNA:Solyc06r032460.1.1"	"MSTRG.15219"
"Solyc06g075650.3.1"	"MSTRG.15220"
"MSTRG.15221.1"	"MSTRG.15221"
"MSTRG.15221.2"	"MSTRG.15221"
"Solyc06g075660.4.1"	"MSTRG.15221"
"Solyc06g075670.1.1"	"MSTRG.15221"
"MSTRG.15222.1"	"MSTRG.15222"
"MSTRG.15222.2"	"MSTRG.15222"
"MSTRG.15222.3"	"MSTRG.15222"
"MSTRG.15222.4"	"MSTRG.15222"
"MSTRG.15222.5"	"MSTRG.15222"
"Solyc06g075675.1.1"	"MSTRG.15222"
"MSTRG.15223.1"	"MSTRG.15223"
"Solyc06g075690.3.1"	"MSTRG.15223"
"MSTRG.15223.3"	"MSTRG.15223"
"Solyc06g075700.2.1"	"Solyc06g075700.2"
"Solyc06g075710.1.1"	"Solyc06g075710.1"
"Solyc06g075720.3.1"	"Solyc06g075720.3"
"Solyc06g075740.2.1"	"Solyc06g075740.2"
"Solyc06g075745.1.1"	"Solyc06g075745.1"
"MSTRG.15224.1"	"MSTRG.15224"
"Solyc06g075750.1.1"	"Solyc06g075750.1"
"lnc_RNA:Solyc06r032470.1.1"	"lnc_RNA:Solyc06r032470.1"
"Solyc06g075770.1.1"	"Solyc06g075770.1"
"lnc_RNA:Solyc06r032480.1.1"	"lnc_RNA:Solyc06r032480.1"
"Solyc06g075775.1.1"	"Solyc06g075775.1"
"MSTRG.15225.1"	"MSTRG.15225"
"MSTRG.15225.2"	"MSTRG.15225"
"Solyc06g075780.3.1"	"MSTRG.15225"
"Solyc06g075790.3.1"	"MSTRG.15225"
"Solyc06g075800.1.1"	"MSTRG.15226"
"Solyc06g075810.3.1"	"MSTRG.15227"
"Solyc06g075820.1.1"	"Solyc06g075820.1"
"Solyc06g075830.2.1"	"MSTRG.15228"
"Solyc06g075840.1.1"	"Solyc06g075840.1"
"MSTRG.15229.1"	"MSTRG.15229"
"Solyc06g075850.1.1"	"MSTRG.15230"
"Solyc06g075860.3.1"	"Solyc06g075860.3"
"Solyc06g075870.1.1"	"Solyc06g075870.1"
"Solyc06g075880.1.1"	"Solyc06g075880.1"
"Solyc06g075890.1.1"	"Solyc06g075890.1"
"Solyc06g075900.1.1"	"Solyc06g075900.1"
"Solyc06g075910.1.1"	"Solyc06g075910.1"
"Solyc06g075920.2.1"	"Solyc06g075920.2"
"lnc_RNA:Solyc06r032490.1.1"	"MSTRG.15231"
"Solyc06g075930.1.1"	"MSTRG.15232"
"Solyc06g075940.1.1"	"MSTRG.15233"
"Solyc06g075950.2.1"	"MSTRG.15234"
"Solyc06g075960.1.1"	"MSTRG.15235"
"MSTRG.15236.1"	"MSTRG.15236"
"Solyc06g075970.4.1"	"MSTRG.15236"
